112;254;200;88;land;false;plains;1
113;222;205;168;land;false;plains;1
114;158;219;233;land;false;plains;1
115;237;225;141;land;false;plains;1
116;182;194;209;land;false;plains;1
117;234;151;186;land;false;plains;1
118;202;222;152;land;false;plains;1
119;248;212;135;land;false;plains;1
120;209;203;174;land;false;plains;1
121;181;156;168;land;false;plains;1
122;131;222;196;land;false;plains;1
123;145;199;199;land;false;plains;1
124;243;212;179;land;false;plains;1
125;253;160;187;land;true;plains;1
126;244;176;222;land;false;plains;1
127;238;248;68;land;false;plains;1
128;244;159;176;land;false;plains;1
129;236;134;249;land;false;plains;1
130;219;157;138;land;false;plains;1
131;193;224;245;land;false;plains;1
132;230;135;144;land;false;plains;1
133;220;93;202;land;false;plains;1
134;240;149;245;land;false;plains;1
135;234;43;250;land;false;plains;1
136;233;134;151;land;true;plains;1
137;97;177;232;land;true;plains;1
138;206;251;184;land;false;plains;1
139;200;243;252;land;false;plains;1
140;154;236;203;land;false;plains;1
141;243;252;65;land;false;plains;1
142;191;229;131;land;false;plains;1
143;248;237;146;land;false;plains;1
144;228;142;251;land;false;plains;1
145;124;249;156;land;false;plains;1
146;220;189;219;land;true;plains;1
147;183;248;158;land;true;plains;1
148;170;107;246;land;false;plains;1
149;169;248;221;land;true;plains;1
150;160;174;217;land;false;plains;1
151;110;253;233;land;false;plains;1
152;221;217;99;land;false;plains;1
153;74;231;206;land;true;plains;1
154;218;101;229;land;false;plains;1
155;27;224;254;land;false;plains;1
156;141;132;250;land;true;plains;1
157;250;245;73;land;false;plains;1
158;176;174;206;land;true;plains;1
159;149;176;205;land;false;plains;1
160;193;143;189;land;false;plains;1
161;144;198;165;land;false;plains;1
162;163;228;201;land;false;plains;1
163;187;115;252;land;false;plains;1
164;177;212;113;land;false;plains;1
165;190;190;130;land;true;plains;1
166;108;196;254;land;true;plains;1
167;254;172;252;land;false;plains;1
168;157;183;164;land;false;plains;1
169;213;90;206;land;true;plains;1
170;220;233;89;land;false;plains;1
171;155;179;224;land;false;plains;1
172;233;246;173;land;false;plains;1
173;126;223;182;land;false;plains;1
174;169;175;196;land;false;plains;1
175;243;168;196;land;true;plains;1
176;54;225;223;land;false;plains;1
177;93;248;164;land;false;plains;1
178;73;202;252;land;false;plains;1
179;253;236;176;land;false;plains;1
180;197;253;87;land;false;plains;1
181;133;228;153;land;false;plains;1
182;238;207;111;land;false;plains;1
183;243;156;164;land;false;plains;1
184;113;220;243;land;false;plains;1
185;191;251;155;land;false;plains;1
186;165;148;253;land;true;plains;1
187;243;102;169;land;false;plains;1
188;149;251;221;land;false;plains;1
189;196;250;208;land;false;plains;1
190;225;149;244;land;false;plains;1
191;207;129;203;land;false;plains;1
192;210;233;140;land;false;plains;1
193;131;246;242;land;false;plains;1
194;223;189;169;land;false;plains;1
195;71;210;251;land;false;plains;1
196;206;168;229;land;true;plains;1
197;190;216;134;land;false;plains;1
198;92;229;233;land;true;plains;1
199;210;209;246;land;false;plains;1
200;177;182;227;land;false;plains;1
201;202;108;200;land;false;plains;1
202;235;207;177;land;false;plains;1
203;141;204;194;land;false;plains;1
204;119;236;207;land;true;plains;1
205;183;184;247;land;false;plains;1
206;143;243;242;land;false;plains;1
207;208;127;190;land;false;plains;1
208;200;210;183;land;false;plains;1
209;210;228;187;land;false;plains;1
210;212;130;224;land;false;plains;1
211;250;113;207;land;true;plains;1
212;197;196;164;land;false;plains;1
213;100;195;211;land;false;plains;1
214;219;198;185;land;true;plains;1
215;197;245;185;land;false;plains;1
216;160;211;246;land;false;plains;1
217;236;220;54;land;false;plains;1
218;224;101;242;land;true;plains;1
219;241;143;145;land;true;plains;1
220;219;212;107;land;false;plains;1
221;52;198;253;land;false;plains;1
222;86;254;164;land;false;plains;1
223;176;212;143;land;false;plains;1
224;240;193;157;land;false;plains;1
225;230;87;208;land;false;plains;1
226;202;208;254;land;false;plains;1
227;253;250;31;land;false;plains;1
228;173;253;221;land;false;plains;1
229;164;224;148;land;false;plains;1
230;218;157;165;land;false;plains;1
231;186;123;252;land;false;plains;1
232;152;225;163;land;false;plains;1
233;247;234;230;land;false;plains;1
234;162;248;105;land;false;plains;1
235;218;168;163;land;false;plains;1
236;201;180;144;land;false;plains;1
237;122;155;250;land;false;plains;1
238;210;225;75;land;true;plains;1
239;181;204;205;land;false;plains;1
240;198;193;242;land;false;plains;1
241;211;239;193;land;false;plains;1
242;91;178;235;land;false;plains;1
243;133;193;178;land;false;plains;1
244;101;198;234;land;false;plains;1
245;241;175;160;land;false;plains;1
246;191;199;248;land;false;plains;1
247;159;156;217;land;false;plains;1
248;208;126;206;land;false;plains;1
249;203;146;194;land;true;plains;1
250;213;215;201;land;false;plains;1
251;108;243;153;land;false;plains;1
252;179;232;111;land;false;plains;1
253;94;237;221;land;false;plains;1
254;221;227;219;land;true;plains;1
255;193;222;252;land;false;plains;1
256;212;158;205;land;false;plains;1
257;128;250;157;land;false;plains;1
258;243;219;184;land;false;plains;1
259;252;95;182;land;true;plains;1
260;103;193;231;land;false;plains;1
261;236;201;229;land;false;plains;1
262;241;251;194;land;false;plains;1
263;230;79;248;land;false;plains;1
264;236;240;137;land;true;plains;1
265;178;229;167;land;false;plains;1
266;207;184;171;land;false;plains;1
267;197;90;251;land;false;plains;1
268;168;252;165;land;true;plains;1
269;110;240;244;land;true;plains;1
270;179;104;235;land;false;plains;1
271;231;188;178;land;false;plains;1
272;191;251;135;land;false;plains;1
273;85;192;224;land;false;plains;1
274;226;187;107;land;false;plains;1
275;204;245;224;land;false;plains;1
276;216;233;129;land;false;plains;1
277;235;237;66;land;false;plains;1
278;230;142;142;land;false;plains;1
279;220;174;143;land;false;plains;1
280;142;212;167;land;false;plains;1
281;88;210;254;land;false;plains;1
282;211;97;223;land;false;plains;1
283;185;179;217;land;false;plains;1
284;170;233;210;land;false;plains;1
285;169;235;107;land;false;plains;1
286;94;246;226;land;false;plains;1
287;251;240;90;land;true;plains;1
288;196;124;251;land;false;plains;1
289;164;150;236;land;false;plains;1
290;233;171;215;land;true;plains;1
291;167;175;241;land;false;plains;1
292;144;180;246;land;false;plains;1
293;205;220;169;land;false;plains;1
294;95;211;244;land;false;plains;1
295;240;174;181;land;false;plains;1
296;137;227;237;land;false;plains;1
297;216;252;124;land;false;plains;1
298;208;109;228;land;false;plains;1
299;151;151;208;land;false;plains;1
300;249;246;6;land;false;plains;1
301;187;110;252;land;false;plains;1
302;206;194;118;land;true;plains;1
303;253;254;132;land;false;plains;1
304;202;172;223;land;false;plains;1
305;237;236;137;land;false;plains;1
306;214;241;152;land;false;plains;1
307;207;251;210;land;false;plains;1
308;140;154;237;land;false;plains;1
309;155;217;183;land;false;plains;1
310;144;254;119;land;false;plains;1
311;230;201;231;land;false;plains;1
312;215;137;180;land;false;plains;1
313;248;209;143;land;false;plains;1
314;243;216;191;land;false;plains;1
315;60;211;237;land;true;plains;1
316;234;238;75;land;false;plains;1
317;204;156;180;land;false;plains;1
318;54;217;247;land;false;plains;1
319;198;205;192;land;false;plains;1
320;241;160;212;land;false;plains;1
321;191;215;96;land;false;plains;1
322;247;188;118;land;false;plains;1
323;241;215;81;land;false;plains;1
324;58;200;252;land;false;plains;1
325;142;149;251;land;false;plains;1
326;146;223;201;land;false;plains;1
327;107;227;226;land;false;plains;1
328;223;161;140;land;false;plains;1
329;234;205;84;land;true;plains;1
330;242;111;168;land;true;plains;1
331;190;198;246;land;false;plains;1
332;201;91;217;land;false;plains;1
333;92;159;252;land;false;plains;1
334;195;180;173;land;false;plains;1
335;249;86;185;land;false;plains;1
336;234;155;198;land;false;plains;1
337;210;51;243;land;false;plains;1
338;51;225;248;land;false;plains;1
339;199;234;143;land;false;plains;1
340;173;173;169;land;false;plains;1
341;217;130;159;land;false;plains;1
342;168;120;226;land;false;plains;1
343;160;185;228;land;false;plains;1
344;167;149;209;land;false;plains;1
345;247;173;253;land;true;plains;1
346;143;253;189;land;true;plains;1
347;146;178;178;land;false;plains;1
348;213;113;236;land;false;plains;1
349;199;170;217;land;false;plains;1
350;251;126;192;land;false;plains;1
351;227;195;123;land;false;plains;1
352;187;159;177;land;false;plains;1
353;168;173;163;land;false;plains;1
354;217;223;229;land;false;plains;1
355;194;132;244;land;false;plains;1
356;208;222;146;land;true;plains;1
357;178;239;153;land;false;plains;1
358;215;128;247;land;false;plains;1
359;164;182;248;land;false;plains;1
360;249;235;17;land;false;plains;1
361;214;118;192;land;true;plains;1
362;227;231;103;land;true;plains;1
363;243;145;118;land;true;plains;1
364;177;187;146;land;false;plains;1
365;246;140;150;land;false;plains;1
366;221;144;237;land;false;plains;1
367;167;204;228;land;false;plains;1
368;205;127;183;land;false;plains;1
369;171;171;195;land;false;plains;1
370;144;250;191;land;false;plains;1
371;136;138;238;land;false;plains;1
372;248;214;185;land;true;plains;1
373;216;185;241;land;false;plains;1
374;203;133;223;land;true;plains;1
375;245;224;202;land;false;plains;1
376;84;201;251;land;false;plains;1
377;175;249;91;land;true;plains;1
378;230;154;253;land;false;plains;1
379;252;102;196;land;true;plains;1
380;246;44;234;land;false;plains;1
381;112;176;241;land;false;plains;1
382;210;188;245;land;true;plains;1
383;244;78;250;land;false;plains;1
384;79;210;242;land;false;plains;1
385;236;233;250;land;false;plains;1
386;141;148;250;land;false;plains;1
387;175;186;225;land;false;plains;1
388;189;245;111;land;false;plains;1
389;246;252;129;land;false;plains;1
390;232;230;82;land;false;plains;1
391;231;125;211;land;false;plains;1
392;250;155;213;land;false;plains;1
393;87;246;227;land;false;plains;1
394;214;161;200;land;false;plains;1
395;205;156;191;land;false;plains;1
396;172;235;120;land;false;plains;1
397;210;202;126;land;false;plains;1
398;183;141;244;land;false;plains;1
399;192;153;217;land;false;plains;1
400;190;184;138;land;false;plains;1
401;246;151;155;land;false;plains;1
402;166;246;111;land;false;plains;1
403;103;187;253;land;false;plains;1
404;156;244;192;land;false;plains;1
405;236;163;151;land;false;plains;1
406;172;140;248;land;false;plains;1
407;227;207;196;land;true;plains;1
408;217;108;200;land;true;plains;1
409;221;244;193;land;true;plains;1
410;230;58;230;land;false;plains;1
411;187;147;184;land;false;plains;1
412;230;221;202;land;false;plains;1
413;242;122;193;land;false;plains;1
414;199;254;140;land;false;plains;1
415;243;173;158;land;false;plains;1
416;206;222;109;land;false;plains;1
417;134;154;241;land;true;plains;1
418;157;127;230;land;false;plains;1
419;225;209;212;land;false;plains;1
420;42;244;233;land;false;plains;1
421;229;198;252;land;true;plains;1
422;232;230;189;land;false;plains;1
423;242;210;226;land;false;plains;1
424;143;198;189;land;false;plains;1
425;237;219;59;land;false;plains;1
426;169;197;159;land;false;plains;1
427;233;156;173;land;false;plains;1
428;241;75;192;land;true;plains;1
429;240;145;197;land;false;plains;1
430;183;235;125;land;false;plains;1
431;244;200;95;land;false;plains;1
432;251;247;89;land;false;plains;1
433;145;156;201;land;false;plains;1
434;162;247;166;land;true;plains;1
435;231;254;201;land;false;plains;1
436;214;205;224;land;false;plains;1
437;179;235;216;land;false;plains;1
438;224;171;243;land;false;plains;1
439;194;213;100;land;false;plains;1
440;122;154;227;land;false;plains;1
441;222;203;88;land;false;plains;1
442;48;245;208;land;false;plains;1
443;208;249;172;land;false;plains;1
444;136;199;183;land;false;plains;1
445;253;56;236;land;false;plains;1
446;161;185;249;land;false;plains;1
447;229;204;171;land;false;plains;1
448;253;201;193;land;false;plains;1
449;212;219;224;land;false;plains;1
450;175;179;239;land;false;plains;1
451;204;184;181;land;false;plains;1
452;240;225;210;land;false;plains;1
453;212;183;168;land;false;plains;1
454;254;190;64;land;false;plains;1
455;209;118;213;land;false;plains;1
456;182;211;155;land;true;plains;1
457;236;174;221;land;false;plains;1
458;79;212;227;land;true;plains;1
459;243;205;63;land;false;plains;1
460;135;241;191;land;false;plains;1
461;184;248;81;land;false;plains;1
462;95;254;205;land;false;plains;1
463;242;226;162;land;false;plains;1
464;190;172;252;land;false;plains;1
465;146;220;196;land;false;plains;1
466;213;152;142;land;false;plains;1
467;162;243;187;land;false;plains;1
468;237;108;165;land;false;plains;1
469;168;244;107;land;false;plains;1
470;237;182;86;land;false;plains;1
471;219;179;229;land;true;plains;1
472;174;204;154;land;false;plains;1
473;235;163;142;land;false;plains;1
474;227;173;158;land;false;plains;1
475;161;251;164;land;false;plains;1
476;160;203;174;land;false;plains;1
477;228;196;172;land;false;plains;1
478;74;213;231;land;false;plains;1
479;142;234;242;land;false;plains;1
480;230;210;105;land;false;plains;1
481;120;204;194;land;true;plains;1
482;56;223;235;land;true;plains;1
483;240;91;224;land;false;plains;1
484;206;215;202;land;false;plains;1
485;109;195;219;land;false;plains;1
486;246;227;81;land;false;plains;1
487;198;100;229;land;false;plains;1
488;253;161;156;land;false;plains;1
489;123;186;212;land;false;plains;1
490;225;224;229;land;true;plains;1
491;241;208;216;land;false;plains;1
492;213;218;248;land;false;plains;1
493;190;229;210;land;false;plains;1
494;134;233;135;land;false;plains;1
495;247;134;153;land;false;plains;1
496;220;250;145;land;false;plains;1
497;167;239;173;land;false;plains;1
498;192;221;178;land;false;plains;1
499;60;196;249;land;false;plains;1
500;232;203;105;land;false;plains;1
501;88;242;243;land;false;plains;1
502;149;208;172;land;false;plains;1
503;253;205;192;land;false;plains;1
504;141;188;184;land;false;plains;1
505;222;126;219;land;true;plains;1
506;244;177;82;land;false;plains;1
507;219;56;245;land;false;plains;1
508;196;102;230;land;false;plains;1
509;227;165;168;land;false;plains;1
510;248;180;205;land;false;plains;1
511;217;144;148;land;false;plains;1
512;83;219;209;land;false;plains;1
513;254;54;218;land;false;plains;1
514;237;118;182;land;false;plains;1
515;213;195;108;land;true;plains;1
516;151;199;197;land;false;plains;1
517;191;109;201;land;false;plains;1
518;244;160;178;land;false;plains;1
519;210;239;105;land;false;plains;1
520;225;181;246;land;true;plains;1
521;190;196;197;land;false;plains;1
522;248;252;165;land;false;plains;1
523;224;132;166;land;false;plains;1
524;225;157;132;land;true;plains;1
525;244;135;167;land;false;plains;1
526;174;250;155;land;false;plains;1
527;181;194;152;land;false;plains;1
528;251;167;243;land;true;plains;1
529;184;219;146;land;true;plains;1
530;137;245;137;land;false;plains;1
531;144;220;204;land;false;plains;1
532;121;236;222;land;false;plains;1
533;124;205;251;land;false;plains;1
534;225;122;162;land;true;plains;1
535;121;222;224;land;true;plains;1
536;87;248;238;land;false;plains;1
537;187;245;208;land;false;plains;1
538;130;153;254;land;false;plains;1
539;247;122;205;land;false;plains;1
540;217;109;184;land;false;plains;1
541;107;212;189;land;false;plains;1
542;150;195;197;land;false;plains;1
543;175;168;169;land;false;plains;1
544;74;224;251;land;false;plains;1
545;244;114;164;land;false;plains;1
546;229;28;253;land;false;plains;1
547;120;223;188;land;false;plains;1
548;116;140;251;land;false;plains;1
549;131;254;126;land;false;plains;1
550;237;239;196;land;false;plains;1
551;101;231;194;land;false;plains;1
552;161;221;228;land;false;plains;1
553;191;254;238;land;false;plains;1
554;205;190;139;land;false;plains;1
555;163;236;244;land;false;plains;1
556;235;242;71;land;false;plains;1
557;170;237;241;land;false;plains;1
558;103;168;238;land;false;plains;1
559;221;246;95;land;false;plains;1
560;115;229;231;land;false;plains;1
561;144;205;201;land;false;plains;1
562;187;101;239;land;false;plains;1
563;189;230;98;land;false;plains;1
564;216;188;252;land;false;plains;1
565;220;193;201;land;false;plains;1
566;239;206;99;land;false;plains;1
567;188;157;214;land;false;plains;1
568;141;236;218;land;false;plains;1
569;227;53;242;land;false;plains;1
570;106;243;172;land;false;plains;1
571;234;254;249;land;false;plains;1
572;251;234;199;land;true;plains;1
573;105;215;239;land;false;plains;1
574;150;238;244;land;false;plains;1
575;211;111;182;land;false;plains;1
576;174;172;215;land;false;plains;1
577;234;153;223;land;false;plains;1
578;62;232;243;land;false;plains;1
579;245;207;136;land;false;plains;1
580;240;199;164;land;true;plains;1
581;59;220;253;land;false;plains;1
582;205;211;246;land;false;plains;1
583;241;210;132;land;true;plains;1
584;198;248;200;land;true;plains;1
585;107;250;185;land;false;plains;1
586;136;128;242;land;false;plains;1
587;219;215;155;land;true;plains;1
588;224;171;248;land;false;plains;1
589;254;85;168;land;false;plains;1
590;198;88;237;land;false;plains;1
591;251;245;166;land;false;plains;1
592;150;187;224;land;true;plains;1
593;154;139;250;land;false;plains;1
594;243;222;153;land;false;plains;1
595;236;238;170;land;false;plains;1
596;164;220;231;land;false;plains;1
597;235;235;123;land;false;plains;1
598;142;218;162;land;false;plains;1
599;230;127;157;land;false;plains;1
600;221;238;80;land;false;plains;1
601;225;199;163;land;true;plains;1
602;82;228;231;land;false;plains;1
603;251;98;254;land;false;plains;1
604;129;204;216;land;false;plains;1
605;55;240;248;land;false;plains;1
606;238;51;228;land;false;plains;1
607;254;216;166;land;false;plains;1
608;197;201;157;land;false;plains;1
609;93;251;179;land;false;plains;1
610;208;220;206;land;false;plains;1
611;239;129;165;land;false;plains;1
612;129;199;254;land;false;plains;1
613;235;222;87;land;false;plains;1
614;246;96;245;land;false;plains;1
615;186;246;139;land;false;plains;1
616;179;220;196;land;false;plains;1
617;156;168;182;land;false;plains;1
618;241;90;191;land;false;plains;1
619;141;209;185;land;false;plains;1
620;234;115;248;land;true;plains;1
621;238;254;119;land;false;plains;1
622;216;220;160;land;false;plains;1
623;120;187;252;land;false;plains;1
624;223;234;86;land;false;plains;1
625;244;175;139;land;false;plains;1
626;249;131;162;land;false;plains;1
627;187;183;245;land;false;plains;1
628;85;248;173;land;false;plains;1
629;209;251;97;land;false;plains;1
630;244;146;191;land;false;plains;1
631;212;179;178;land;true;plains;1
632;87;173;253;land;false;plains;1
633;160;153;197;land;false;plains;1
634;246;234;200;land;false;plains;1
635;171;208;163;land;false;plains;1
636;216;123;237;land;false;plains;1
637;206;190;167;land;false;plains;1
638;172;237;233;land;true;plains;1
639;206;182;195;land;false;plains;1
640;188;191;219;land;false;plains;1
641;175;164;212;land;true;plains;1
642;178;153;182;land;false;plains;1
643;69;234;229;land;false;plains;1
644;215;132;208;land;false;plains;1
645;140;242;136;land;false;plains;1
646;139;195;244;land;false;plains;1
647;26;253;222;land;true;plains;1
648;201;225;208;land;false;plains;1
649;244;137;164;land;false;plains;1
650;165;177;250;land;false;plains;1
651;208;222;154;land;false;plains;1
652;238;153;230;land;true;plains;1
653;253;220;173;land;false;plains;1
654;165;205;225;land;true;plains;1
655;242;217;245;land;false;plains;1
656;176;250;117;land;false;plains;1
657;69;208;243;land;false;plains;1
658;87;249;187;land;false;plains;1
659;213;222;182;land;false;plains;1
660;80;249;175;land;false;plains;1
661;201;214;119;land;false;plains;1
662;166;226;125;land;false;plains;1
663;248;249;63;land;true;plains;1
664;157;192;157;land;false;plains;1
665;249;191;204;land;false;plains;1
666;247;230;185;land;false;plains;1
667;139;154;253;land;false;plains;1
668;230;223;160;land;false;plains;1
669;94;210;224;land;false;plains;1
670;216;210;139;land;false;plains;1
671;235;232;47;land;false;plains;1
672;161;194;250;land;false;plains;1
673;253;219;218;land;true;plains;1
674;205;229;230;land;false;plains;1
675;226;113;214;land;false;plains;1
676;253;222;85;land;false;plains;1
677;139;166;196;land;false;plains;1
678;148;178;196;land;false;plains;1
679;191;151;220;land;false;plains;1
680;214;236;82;land;false;plains;1
681;140;232;198;land;false;plains;1
682;208;243;227;land;false;plains;1
683;251;216;166;land;false;plains;1
684;118;186;203;land;false;plains;1
685;223;152;217;land;false;plains;1
686;236;110;217;land;false;plains;1
687;254;234;126;land;false;plains;1
688;251;129;144;land;false;plains;1
689;205;134;246;land;false;plains;1
690;243;240;247;land;false;plains;1
691;216;203;145;land;false;plains;1
692;239;47;216;land;true;plains;1
693;176;173;228;land;false;plains;1
694;254;74;240;land;true;plains;1
695;250;195;204;land;false;plains;1
696;252;193;129;land;false;plains;1
697;113;241;187;land;false;plains;1
698;146;241;188;land;false;plains;1
699;233;86;185;land;false;plains;1
700;193;253;99;land;true;plains;1
701;224;230;215;land;false;plains;1
702;244;161;148;land;false;plains;1
703;211;172;133;land;true;plains;1
704;239;184;241;land;false;plains;1
705;221;194;183;land;false;plains;1
706;79;228;206;land;false;plains;1
707;173;208;238;land;false;plains;1
708;143;201;251;land;false;plains;1
709;223;166;170;land;false;plains;1
710;82;250;248;land;false;plains;1
711;159;196;206;land;false;plains;1
712;246;159;233;land;false;plains;1
713;211;81;228;land;false;plains;1
714;180;94;231;land;false;plains;1
715;232;60;222;land;false;plains;1
716;247;145;139;land;false;plains;1
717;135;158;251;land;false;plains;1
718;173;174;215;land;true;plains;1
719;222;67;225;land;false;plains;1
720;115;242;211;land;false;plains;1
721;120;168;243;land;false;plains;1
722;252;164;169;land;false;plains;1
723;227;195;158;land;false;plains;1
724;219;246;226;land;false;plains;1
725;222;154;247;land;false;plains;1
726;252;122;201;land;true;plains;1
727;201;138;195;land;false;plains;1
728;226;200;97;land;true;plains;1
729;253;156;144;land;false;plains;1
730;154;225;212;land;true;plains;1
731;152;200;229;land;false;plains;1
732;179;235;116;land;false;plains;1
733;219;198;250;land;false;plains;1
734;243;235;44;land;true;plains;1
735;229;228;110;land;false;plains;1
736;214;136;201;land;false;plains;1
737;192;166;194;land;false;plains;1
738;245;243;245;land;false;plains;1
739;123;216;202;land;false;plains;1
740;226;233;203;land;false;plains;1
741;170;105;240;land;false;plains;1
742;225;245;70;land;false;plains;1
743;236;153;197;land;false;plains;1
744;181;163;175;land;false;plains;1
745;253;59;191;land;true;plains;1
746;230;242;112;land;false;plains;1
747;240;209;60;land;false;plains;1
748;78;250;186;land;false;plains;1
749;250;182;142;land;false;plains;1
750;125;200;206;land;false;plains;1
751;170;190;167;land;false;plains;1
752;147;219;151;land;false;plains;1
753;254;57;230;land;false;plains;1
754;252;109;194;land;false;plains;1
755;148;148;246;land;false;plains;1
756;229;252;134;land;false;plains;1
757;252;238;201;land;false;plains;1
758;209;173;219;land;false;plains;1
759;158;234;226;land;false;plains;1
760;77;231;218;land;false;plains;1
761;206;223;250;land;false;plains;1
762;225;222;114;land;true;plains;1
763;66;245;224;land;false;plains;1
764;249;162;126;land;false;plains;1
765;253;180;170;land;false;plains;1
766;167;254;175;land;false;plains;1
767;233;134;148;land;false;plains;1
768;189;202;172;land;false;plains;1
769;228;251;211;land;false;plains;1
770;248;77;197;land;true;plains;1
771;197;254;236;land;false;plains;1
772;185;143;181;land;false;plains;1
773;220;80;221;land;false;plains;1
774;244;219;229;land;false;plains;1
775;85;245;218;land;false;plains;1
776;241;117;153;land;false;plains;1
777;254;241;39;land;false;plains;1
778;238;249;125;land;false;plains;1
779;246;177;115;land;false;plains;1
780;232;117;192;land;false;plains;1
781;246;240;140;land;false;plains;1
782;96;203;220;land;false;plains;1
783;239;246;16;land;false;plains;1
784;160;187;204;land;false;plains;1
785;234;155;144;land;false;plains;1
786;173;146;192;land;false;plains;1
787;198;239;110;land;false;plains;1
788;216;225;154;land;false;plains;1
789;154;166;186;land;false;plains;1
790;226;244;72;land;false;plains;1
791;105;222;241;land;false;plains;1
792;242;167;254;land;false;plains;1
793;252;121;238;land;false;plains;1
794;226;205;148;land;false;plains;1
795;171;103;238;land;false;plains;1
796;225;132;190;land;true;plains;1
797;141;171;233;land;false;plains;1
798;245;165;212;land;false;plains;1
799;220;146;237;land;true;plains;1
800;174;228;245;land;false;plains;1
801;252;193;63;land;false;plains;1
802;209;163;154;land;false;plains;1
803;196;197;186;land;false;plains;1
804;191;196;135;land;false;plains;1
805;251;248;11;land;false;plains;1
806;198;193;165;land;false;plains;1
807;233;57;223;land;false;plains;1
808;206;252;74;land;false;plains;1
809;179;247;240;land;false;plains;1
810;193;194;170;land;false;plains;1
811;219;212;250;land;false;plains;1
812;176;234;164;land;false;plains;1
813;191;200;117;land;false;plains;1
814;249;146;197;land;false;plains;1
815;231;140;171;land;false;plains;1
816;240;174;126;land;false;plains;1
817;169;203;171;land;false;plains;1
818;96;170;238;land;true;plains;1
819;252;242;113;land;false;plains;1
820;196;186;181;land;false;plains;1
821;215;194;194;land;true;plains;1
822;218;170;212;land;true;plains;1
